web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715878238-177,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 5640 Laptop - 16.0-inch 16:10 FHD+ (1920 x 1200) Display, Intel Core 7-150U Processor, 16GB DDR5 RAM, 1TB SSD, Intel Graphics, Windows 11 Pro, Onsite & Migrate Service - Midnight Blue",https://www.amazon.ca/Dell-Inspiron-5640-Laptop-16-0-inch/dp/B0D1KQLRR8/ref=sr_1_69?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.xxB-QQDb2gRLaLrd9qwM_U6WKuHjquWV44ruZFZcan5kSHMUn4ENZbk55iA6cFMCRjCkdmPJy0vBl9MPHT2oN841d44BKEF01wE9Y7FnYippCERYpSPLMcAB9-iq_SIhYkEgBJQ7ZQgSuUpkDnZW8yXHXaJelZCF2tkPUNSBaNfdI9RYJD3tEN6M7b69n0NyAfIxleDj0fI5WSctbeQvwduTduKRxpw8xd9HsT5OIRNWnPTiSnGMYikMKkNi9AR-T-W4ihN6jT4kCO2MyEV4cDTahasrLATUdiaOBmTxRh4.IIknkPMiOUmvrpPlFDKnvMdPZwiIoBCVELjoEBPLn9c&dib_tag=se&keywords=dell+laptop&qid=1715878215&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-69&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell Inspiron 5640 Laptop - 16.0-inch 16:10 FHD+ (1920 x 1200) Display, Intel Core 7-150U Processor, 16GB DDR5 RAM, 1TB SSD, Intel Graphics, Windows 11 Pro, Onsite & Migrate Service - Midnight Blue","1,229.00",Dell,Dell Inspiron 16 5640 Laptop,_16 Inches,_1920 x 1200 pixel,,,_Integrated,_16 GB DDR5,_1 TB,_Windows 11 Pro,,_10,_Intel
1715878286-187,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 15 i3000-3525 Multifunctional Laptop, 15.6"" FHD LED-Backlit Display, AMD Ryzen 7 5825U, AMD Radeon Graphics, 32GB RAM, 2TB PCIe SSD, Backlit Keyboard, HD Webcam, Win 11 Pro, Black",https://www.amazon.ca/Dell-Inspiron-i3000-3525-Multifunctional-Graphics/dp/B0CCDB3159/ref=sr_1_59?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.xxB-QQDb2gRLaLrd9qwM_U6WKuHjquWV44ruZFZcan5kSHMUn4ENZbk55iA6cFMCRjCkdmPJy0vBl9MPHT2oN841d44BKEF01wE9Y7FnYippCERYpSPLMcAB9-iq_SIhYkEgBJQ7ZQgSuUpkDnZW8yXHXaJelZCF2tkPUNSBaNfdI9RYJD3tEN6M7b69n0NyAfIxleDj0fI5WSctbeQvwduTduKRxpw8xd9HsT5OIRNWnPTiSnGMYikMKkNi9AR-T-W4ihN6jT4kCO2MyEV4cDTahasrLATUdiaOBmTxRh4.IIknkPMiOUmvrpPlFDKnvMdPZwiIoBCVELjoEBPLn9c&dib_tag=se&keywords=dell+laptop&qid=1715878215&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-59&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell Inspiron 15 i3000-3525 Multifunctional Laptop, 15.6"" FHD LED-Backlit Display, AMD Ryzen 7 5825U, AMD Radeon Graphics, 32GB RAM, 2TB PCIe SSD, Backlit Keyboard, HD Webcam, Win 11 Pro, Black","1,249.00",Dell,Inspiron,_15.6 Inches,_1920 x 1080 pixel,Ryzen 7,_2 GHz ryzen_7,_Integrated,_32 GB DDR4,_2 TB SSD,_Windows 11 Pro,_49.5 x 33 x 7.5 cm; 1.68 kg,_8,__AMD
1715878282-186,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"15 3000 Inspiron 15.6"" 3530 15"" Touchscreen Laptop Computer 2023 | 13th Gen Intel Core i7-1355U 32GB DDR4 RAM 1TB SSD, Intel Iris Xe Graphics, Windows 11 Pro",https://www.amazon.ca/Dell-Inspiron-Touchscreen-Computer-i7-1355U/dp/B0CJDP6V3Q/ref=sr_1_60?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.xxB-QQDb2gRLaLrd9qwM_U6WKuHjquWV44ruZFZcan5kSHMUn4ENZbk55iA6cFMCRjCkdmPJy0vBl9MPHT2oN841d44BKEF01wE9Y7FnYippCERYpSPLMcAB9-iq_SIhYkEgBJQ7ZQgSuUpkDnZW8yXHXaJelZCF2tkPUNSBaNfdI9RYJD3tEN6M7b69n0NyAfIxleDj0fI5WSctbeQvwduTduKRxpw8xd9HsT5OIRNWnPTiSnGMYikMKkNi9AR-T-W4ihN6jT4kCO2MyEV4cDTahasrLATUdiaOBmTxRh4.IIknkPMiOUmvrpPlFDKnvMdPZwiIoBCVELjoEBPLn9c&dib_tag=se&keywords=dell+laptop&qid=1715878215&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-60&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell 15 3000 Inspiron 15.6"" 3530 15"" Touchscreen Laptop Computer 2023 | 13th Gen Intel Core i7-1355U 32GB DDR4 RAM 1TB SSD, Intel Iris Xe Graphics, Windows 11 Pro","1,259.00",Dell,Inspiron,_15.6,_1920 x 1080 pixels,Core i7,_1.7 GHz core_i7,_Integrated,_32 GB DDR4,_1 TB SSD,_Windows 11 Pro,,_10,_Intel
1715878215-173,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 15 Laptop, 15.6"" FHD Touchscreen Display, 13th Gen Intel Core i5-1335U, 64GB RAM, 1TB PCIe SSD, Wi-Fi 6, Webcam, Keypad, USB-C, SD Card Reader, US Version KB, PDG HDMI Cable, Win 11 Pro",https://www.amazon.ca/Dell-Inspiron-Touchscreen-Display-i5-1335U/dp/B0CXZRM4YH/ref=sr_1_73?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.6YXWE2ZwOlf_tzfE0XGTAAYcbTN7lsu-S_STJxV7V4SFR6df6f7uZo-ZGtNWaZsB_BTuspGjBkR3WyDYUMPa0pdvT77cAe_Zc2sWJvd9nMBZNbG4e2iJCX4lSjFqxC3Jxsz6gD6qkQx4kbtiFtfXKCPfIaD0aVHGSu64xFCuc8RngWw5MhqaICLN_kQl6Vju-WwXiGQubPmewkaa-Gx9e_7iRHDJV5SE6---x6bNfqbG6RENYTSXOSsC4vlzzyrX-1ubyc9-X4zo4xGKXGrt2FqKKGu333a_GUE7t-AV0d0.IcN6jLiS-VDYFtHWFaVeh-Cf2knx8RMdSxXchnsVJ7I&dib_tag=se&keywords=dell+laptop&qid=1715878110&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-73&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell Inspiron 15 Laptop, 15.6"" FHD Touchscreen Display, 13th Gen Intel Core i5-1335U, 64GB RAM, 1TB PCIe SSD, Wi-Fi 6, Webcam, Keypad, USB-C, SD Card Reader, US Version KB, PDG HDMI Cable, Win 11 Pro","1,264.00",Dell,3530,_15.6 Inches,_1920 x 1080,Core i5,_3.4 GHz core_i5,_Integrated,_64 GB SO-DIMM,_1 TB SSD,_Windows 11 Pro,,_10,_Intel
1715878030-134,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 15.6"" FHD Touchscreen Business Laptop, Intel Core i7-1355U, 16GB DDR4 RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, 1080p Webcam, Wi-Fi 6, Bluetooth, Black, Win 11",https://www.amazon.ca/Dell-Inspiron-15-6-Touchscreen-Bluetooth/dp/B0CVL96YMW/ref=sr_1_112?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.TIjsVLX68vTRzkJcpgqbcMokgqN7O9OXTsmUYSnIDGtxIZLDccCInhrFIdopxFMALfOUH2n-ZbRIN1gKQN9pZfpwvOmn5wo6YbptIEAAweaU2DRP9WWO8BKxP2N5uRI1qZUZNgmF2U-2gNAO2VYmSEpmIkRxF5lJcknAuD6ur0R2u4r7IPCW0lh16f_MX75HnseRX3R4-2Q72XwBx9QXyJLyOPVHWaqrtozhnwoO7dql4G389KgbAaj4vV1PRb1mzuTA7Mk7jWwvhx2aZ3GqJcmYK2-94qPvrJIJTyangAc.P2UKDj5mrgi7WGGN1S6F7h7gQICCZivzwDW8CZPV16M&dib_tag=se&keywords=dell+laptop&qid=1715877982&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-112&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell Inspiron 15.6"" FHD Touchscreen Business Laptop, Intel Core i7-1355U, 16GB DDR4 RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, 1080p Webcam, Wi-Fi 6, Bluetooth, Black, Win 11","1,279.00",Dell,Dell Inspiron,_15.6 Inches,_1920 x 1080 pixel,Core i7,_1.7 GHz core_i7,_Integrated,_16 GB DDR4,_1 TB SSD,_Windows 11,_35.86 x 23.56 x 2.11 cm; 1.65 kg,_10,_Intel
1715877630-33,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=9&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"G15 Gaming Laptop 2022-15.6"" FHD NVIDIA GeForce RTX 3050 - AMD Ryzen 5 6600H 6 Cores - 16GB DDR5 512GB SSD - Backlit Keyboard Wi-Fi 6 Bluetooth 5.2 - Win11 Home TLG 32GB USB - Phantom Grey",https://www.amazon.ca/Dell-Gaming-Laptop-2022-15-6-GeForce/dp/B0CK1521M2/ref=sr_1_208?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.MZU4_YHYMYGpb6arD5iWMWUaHUhO4UapYDVDeHPkpZWWNsKmh5U6Nx04Qut6l8ITh-csNpdHOJ2XN2lrc3zdhk_UH78niwbyEkvkF3zA7rXReGDicE4EiPzV8_y4FQHHays7wrJkznhp4Tvcuy6PuYo39OzsD0sYGWfaEwBhlrCycA3nrKhxoC7pkITOP2VQShvjMOY3bmY0V3K99H9ONUGkW0KtTiq2-RktcC5YuFB-uY7e0eVOyNMQ6VTmiESd77n4MuX5ckDEVryrMpb4K0cO6F2SuX2hi2bbGhzmRTY.HM07mhwUgfd6CSoIGqlOraFt5IRHRfsVEPXVRJ7XEtc&dib_tag=se&keywords=dell+laptop&qid=1715877596&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-208&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell G15 Gaming Laptop 2022-15.6"" FHD NVIDIA GeForce RTX 3050 - AMD Ryzen 5 6600H 6 Cores - 16GB DDR5 512GB SSD - Backlit Keyboard Wi-Fi 6 Bluetooth 5.2 - Win11 Home TLG 32GB USB - Phantom Grey","1,281.00",Dell,G15 Gaming 5525,_15.6 Inches,_1920 x 1080,Ryzen 5,_2.6 GHz ryzen_5,_Dedicated,_16 GB DDR5,_512 GB SSD,_Windows 11 Home,,_6,_AMD
1715878465-223,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"G15 5535 Gaming Laptop - 15.6-inch FHD (1920x1080) 165Hz 3ms Display, AMD Ryzen 7-7840HS Processor, 16 GB DDR5 RAM, 512 GB SSD, NVIDIA GeForce RTX 4060, Windows 11 Home - Dark Shadow Gray",https://www.amazon.ca/Dell-G15-5535-Gaming-Laptop/dp/B0CJGBMD42/ref=sr_1_23?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.M128jd4lcGQiPCRhgCiGHFafm7448_fpXgXfCq1OTzXYoLccm8jcAsjMGDwm-VfuFh-VHS7H9WoEfXNGqi9TkFDCesfwdMKHGfvcUUjm0veAC1Cnh2VO_YFfbuVHokGTT519-JySZv6iv1z_k5GLQVdEzMoyUOSRwBRnLFGYlZymtiQRre02xo78JRMf67GbOABnMocK8S91qLFto6yzfDqjS5483wmCsWHNqujfJMxZbG7szxScEJpGAhTzEHG8_wRu4Qy76OkLajb5bHRYx_jMgewyHnrSb2iZ4Zxl5TI.9N89N-RoyX3rDVBhFjrMxFr8wPnKErsoC-eGqliPG2g&dib_tag=se&keywords=dell+laptop&qid=1715878453&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-23&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell G15 5535 Gaming Laptop - 15.6-inch FHD (1920x1080) 165Hz 3ms Display, AMD Ryzen 7-7840HS Processor, 16 GB DDR5 RAM, 512 GB SSD, NVIDIA GeForce RTX 4060, Windows 11 Home - Dark Shadow Gray","1,289.00",Dell,Dell g series 15 5535 laptop,_15.6 Inches,_1920 x 1080 pixels,AMD Ryzen 7,_5.1 GHz amd_ryzen_7,_RTX 4060,_16 GB DDR5,_512 GB SSD,_Windows 11 Home,,_8,_AMD
1715877752-66,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=8&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,G15 Gaming 5525 Gaming Laptop 2022 15.6с FHD 1920 x 1080 Display IPS 120 Hertz AMD Ryzen 5 6600H NVIDIA GeForce RTX 3050 8GB DDR5 512GB SSD Backlit Keyboard Wi-Fi 6 Windows 11 Pro,https://www.amazon.ca/Dell-Display-GeForce-Backlit-Keyboard/dp/B0CKMMX3VQ/ref=sr_1_175?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.I8syJ-Rxw3oh5NYkPRK1yWdwu6idGiLlnyLMZb7vAyTpNfrHCzEdXQYDqbDPjYbo2N63gA8XVSyx3z_Qg2iiTxBKJAKW9Zns5dtXTeGq_HazIj_6uqHJszCRgS6r5_JKk1S4XvjoztADejaClbzhELWSZZWOnkBgLcxjZKUOF79b80DLXbu-Y7WyFpnTdrhVn4RvOPXIzRCpCuhtHizx_q5XbcAx4O9RgBJMS01r2DC59kZUkkonsJ4Z_xLm6lN33Er5HEGiMpxC5KJE4soM8rPBTrFDWcMs_1bePH8JqVI.BkT0ANUWw5fUmqq4USsfWufYMGNy9JOxNCNCP781ZBU&dib_tag=se&keywords=dell+laptop&qid=1715877682&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-175&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,Dell G15 Gaming 5525 Gaming Laptop 2022 15.6с FHD 1920 x 1080 Display IPS 120 Hertz AMD Ryzen 5 6600H NVIDIA GeForce RTX 3050 8GB DDR5 512GB SSD Backlit Keyboard Wi-Fi 6 Windows 11 Pro,"1,294.00",Dell,G15 Gaming 5525,_15.6 Inches,_1920 x 1080,Ryzen 5,_2.4 GHz ryzen_5,_Dedicated,_8 GB DDR5,_512 GB SSD,_Windows 11 Pro,,_6,_AMD
1715877945-116,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=6&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Latitude 7000 7420 Laptop (2021) | 14"" FHD Touch | Core i7-512GB SSD - 16GB RAM | 4 Cores @ 4.4 GHz - 11th Gen CPU Win 10 Pro",https://www.amazon.ca/Dell-Latitude-7000-Laptop-Touch/dp/B09QJQ5TSG/ref=sr_1_130?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.iYBK0QsxtM1gxgWCHqRANQvljZCWlwGWsgochBTpn51eQ-SkOukuPlnXejiUtujSV9SkFg0N6sci1Jm5MEl2jKwnPJIjPUm1xQPSG7F6sEEH-jVvKnr8U8GZvXeZzHz-8MlKEM4xBcKJFOFsr7b1EjFjQDfdnOj-wQ6QN1t39a00nc5n2LhY9iO15hedkkXqSL1YKOg8ljCB9VPtd2P2ZaeXx4zYDgjuv3Svy6b0Eu6NW5arFtQX4vrtN-nBf9m6AQYE1aMBP7bKM41xf4zqIAkSGkatHM3RveaEG80nZqs.YArCz0zbr8zlEqxIjHkMDwpXZvaViYuWcUpVCZB1elw&dib_tag=se&keywords=dell+laptop&qid=1715877884&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-130&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell Latitude 7000 7420 Laptop (2021) | 14"" FHD Touch | Core i7-512GB SSD - 16GB RAM | 4 Cores @ 4.4 GHz - 11th Gen CPU Win 10 Pro","1,299.00",Dell,Latitude 7420 Laptop,_14 Inches,_1920 x 1080 pixels,Core i7,_1.8 GHz core_i7,_Integrated,_16 GB DDR4,_512 GB SSD,_Windows 10 Pro,,_4,_Intel
1715878453-221,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 7630 Laptop- 16-inch 16:10 2.5K 2560x1600 Display, Intel Core i7-13700H, 16GB LPDDR5 RAM, 512GB SSD, NVIDIA GeForce RTX 3050 GDDR6, Windows 11 Pro, Dell Services Included-Platinum Silver",https://www.amazon.ca/Dell-Inspiron-Laptop-16-inch-Included-Platinum/dp/B09NP5N5KG/ref=sr_1_25?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.akwYa2F2SMFjMQlzjcOB1dXxxJrA-eJ_oEd9qp9HLoXDsOanmDEzRZ1JzJh43Yll6-Uk1qfBoIUzHbWCkliYIuYwLSZk5pZcUANm2yUI54refY-Q9A9pGLzbICzx0S25Usw9sl_p8rpsip0KLmGTwajANEI3pXF4iVs98FP8z1SKHJGUarbJC7JzjuiUAaKg5YtpVfua1-MrQ1CffKKuugkZmnvdhE2gAADH_ar8JZpa2ZHPn4e8u2efMSpMlA9O9o6vr1K7iEkruD2bpf3tMblTPbIVTH6YtQ0pMnCiEJo.PsHlPONlP8GTfqPnLJwxYx6h18gSl8Zfqyh3cEqB7nU&dib_tag=se&keywords=dell+laptop&qid=1715878332&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-25&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell Inspiron 7630 Laptop- 16-inch 16:10 2.5K 2560x1600 Display, Intel Core i7-13700H, 16GB LPDDR5 RAM, 512GB SSD, NVIDIA GeForce RTX 3050 GDDR6, Windows 11 Pro, Dell Services Included-Platinum Silver","1,299.00",Dell,Dell inspiron 16 7630 laptop,_16 Inches,_2560 x 1600 pixels,Core i7 Family,_5 GHz core_i7_family,_Dedicated,_32 GB Lpddr 5,_512 GB SSD,_Windows 11 Pro,,_14,_Intel
1715878097-146,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Business Inspiron 3000 3520 15.6"" Laptop, Intel Core i7-1255U 12th Gen Processor, 64GB RAM, 2TB SSD, Webcam, HDMI, Windows 11 Pro (Pro, 64GB RAM, 2TB SSD)",https://www.amazon.ca/Dell-Business-Inspiron-3520-Processor/dp/B0BLK9QFDX/ref=sr_1_100?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.TIjsVLX68vTRzkJcpgqbcMokgqN7O9OXTsmUYSnIDGtxIZLDccCInhrFIdopxFMALfOUH2n-ZbRIN1gKQN9pZfpwvOmn5wo6YbptIEAAweaU2DRP9WWO8BKxP2N5uRI1qZUZNgmF2U-2gNAO2VYmSEpmIkRxF5lJcknAuD6ur0R2u4r7IPCW0lh16f_MX75HnseRX3R4-2Q72XwBx9QXyJLyOPVHWaqrtozhnwoO7dql4G389KgbAaj4vV1PRb1mzuTA7Mk7jWwvhx2aZ3GqJcmYK2-94qPvrJIJTyangAc.P2UKDj5mrgi7WGGN1S6F7h7gQICCZivzwDW8CZPV16M&dib_tag=se&keywords=dell+laptop&qid=1715877982&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-100&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell Business Inspiron 3000 3520 15.6"" Laptop, Intel Core i7-1255U 12th Gen Processor, 64GB RAM, 2TB SSD, Webcam, HDMI, Windows 11 Pro (Pro, 64GB RAM, 2TB SSD)","1,300.00",Dell,3000,_15.6 Inches,_1920 x 1080 pixels,Core i7,_1.2 GHz core_i7,_Integrated,_64 GB DDR4,_2 TB SSD,_Windows 11 Pro,,_4,_Intel
1715877890-102,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=6&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 14 2023 Personal Laptop ~ 14"" 2.2K 60Hz IPS ~ Intel Core i7-12700H ~ 16GB DDR5~1TB M.2 NVMe ~ Backlit Keyboard Fingerprint ~ Thunderbolt 4 ~ Wi-Fi 6E ~ Windows 11 Home ~ Dark Green",https://www.amazon.ca/Dell-Inspiron-i7-12700H-Fingerprint-Thunderbolt/dp/B0CNCSHCWD/ref=sr_1_144?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.iYBK0QsxtM1gxgWCHqRANQvljZCWlwGWsgochBTpn51eQ-SkOukuPlnXejiUtujSV9SkFg0N6sci1Jm5MEl2jKwnPJIjPUm1xQPSG7F6sEEH-jVvKnr8U8GZvXeZzHz-8MlKEM4xBcKJFOFsr7b1EjFjQDfdnOj-wQ6QN1t39a00nc5n2LhY9iO15hedkkXqSL1YKOg8ljCB9VPtd2P2ZaeXx4zYDgjuv3Svy6b0Eu6NW5arFtQX4vrtN-nBf9m6AQYE1aMBP7bKM41xf4zqIAkSGkatHM3RveaEG80nZqs.YArCz0zbr8zlEqxIjHkMDwpXZvaViYuWcUpVCZB1elw&dib_tag=se&keywords=dell+laptop&qid=1715877884&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-144&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell Inspiron 14 2023 Personal Laptop ~ 14"" 2.2K 60Hz IPS ~ Intel Core i7-12700H ~ 16GB DDR5~1TB M.2 NVMe ~ Backlit Keyboard Fingerprint ~ Thunderbolt 4 ~ Wi-Fi 6E ~ Windows 11 Home ~ Dark Green","1,308.00",Dell,Inspiron 14,_14 Inches,_2240 x 1400,Core i7 Family,_2.3 GHz core_i7_family,_Integrated,_16 GB DDR5,_1 TB SSD,_Windows 11 Home,,_14,_Intel
